CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,KMeans_Label,Cluster_Name,Heuristic_Segment
17158,217,16,2096.91876,2,3,3,8,0,Regular Customers,Loyal Customers
17179,229,8,2037.71828,1,2,3,6,0,Regular Customers,Hibernating
17180,46,32,6041.09212,4,4,4,12,3,Loyal Customers,Champions
17181,359,2,361.2782,1,1,1,3,0,Regular Customers,Hibernating
17188,42,27,3429.7057,4,4,3,11,3,Loyal Customers,Loyal Customers
17189,203,19,3815.49384,2,3,3,8,0,Regular Customers,Loyal Customers
17191,291,36,7481.98056,1,4,4,9,0,Regular Customers,Loyal Customers
17194,221,13,1458.48544,2,3,2,7,0,Regular Customers,At Risk
17198,259,44,9645.23594,1,4,4,9,0,Regular Customers,Loyal Customers
17204,179,3,381.70000000000005,2,1,1,4,2,At Risk Customers,Hibernating
17211,173,25,4890.044040000001,2,4,4,10,3,Loyal Customers,Loyal Customers
17213,51,20,3707.15308,4,3,3,10,3,Loyal Customers,Loyal Customers
17214,13,15,1748.12484,4,3,2,9,3,Loyal Customers,Potential Loyalists
17218,143,59,7219.04981,2,4,4,10,1,VIP Customers,Loyal Customers
17220,34,38,7761.6854,4,4,4,12,3,Loyal Customers,Champions
17223,18,27,8312.47976,4,4,4,12,3,Loyal Customers,Champions
17226,10,13,2386.57794,4,3,3,10,3,Loyal Customers,Loyal Customers
17227,302,3,275.9597,1,1,1,3,0,Regular Customers,Hibernating
17228,26,25,4088.22532,4,4,4,12,3,Loyal Customers,Champions
17230,20,39,6057.37806,4,4,4,12,3,Loyal Customers,Champions
17231,97,36,6275.6108,3,4,4,11,3,Loyal Customers,Loyal Customers
17235,343,7,1981.6148,1,2,3,6,0,Regular Customers,Hibernating
17236,70,15,2468.8390400000003,3,3,3,9,3,Loyal Customers,Loyal Customers
17238,89,51,9718.84871,3,4,4,11,3,Loyal Customers,Loyal Customers
17239,35,14,2636.0137600000003,4,3,3,10,3,Loyal Customers,Loyal Customers
17243,88,36,5922.634480000001,3,4,4,11,3,Loyal Customers,Loyal Customers
17251,243,22,2010.0925200000001,1,3,3,7,0,Regular Customers,Loyal Customers
17256,31,7,941.8565000000001,4,2,2,8,3,Loyal Customers,Potential Loyalists
17259,296,32,5533.56264,1,4,4,9,0,Regular Customers,Loyal Customers
17262,271,1,10.3521,1,1,1,3,2,At Risk Customers,Hibernating
17277,90,29,4396.78806,3,4,4,11,3,Loyal Customers,Loyal Customers
17284,149,49,6556.40436,2,4,4,10,3,Loyal Customers,Loyal Customers
17287,286,9,1906.0592,1,2,3,6,0,Regular Customers,Hibernating
17288,112,5,1354.0988,3,2,2,7,3,Loyal Customers,Potential Loyalists
17291,8,1,133.43,4,1,1,6,2,At Risk Customers,New Customers
17293,5,15,2223.2074900000002,4,3,3,10,3,Loyal Customers,Loyal Customers
17303,230,21,2764.41116,1,3,3,7,0,Regular Customers,Loyal Customers
17306,59,5,156.03470000000002,3,2,1,6,2,At Risk Customers,Potential Loyalists
17307,257,1,22.6442,1,1,1,3,2,At Risk Customers,Hibernating
17311,55,19,3896.1682,4,3,3,10,3,Loyal Customers,Loyal Customers
17314,28,15,3265.47308,4,3,3,10,3,Loyal Customers,Loyal Customers
17315,6,51,7974.38551,4,4,4,12,3,Loyal Customers,Champions
17320,289,11,1566.6483200000002,1,3,2,6,0,Regular Customers,At Risk
17324,132,7,1530.01884,3,2,2,7,3,Loyal Customers,Potential Loyalists
17329,41,9,2704.531,4,2,3,9,3,Loyal Customers,Potential Loyalists
17334,12,7,1512.96262,4,2,2,8,3,Loyal Customers,Potential Loyalists
17337,17,139,35347.22831,4,4,4,12,1,VIP Customers,Champions
17338,130,56,7003.42514,3,4,4,11,1,VIP Customers,Loyal Customers
17339,258,1,26.432,1,1,1,3,2,At Risk Customers,Hibernating
17340,174,61,10802.61947,2,4,4,10,1,VIP Customers,Loyal Customers
17341,273,65,11673.96119,1,4,4,9,1,VIP Customers,Loyal Customers
17343,180,8,1112.50088,2,2,2,6,0,Regular Customers,Hibernating
17346,210,21,3342.33016,2,3,3,8,0,Regular Customers,Loyal Customers
17356,27,14,1940.8263,4,3,3,10,3,Loyal Customers,Loyal Customers
17358,182,26,5043.8954,2,4,4,10,0,Regular Customers,Loyal Customers
17362,16,6,832.77752,4,2,2,8,3,Loyal Customers,Potential Loyalists
17364,93,16,1817.71628,3,3,3,9,3,Loyal Customers,Loyal Customers
17365,136,29,4317.5444,2,4,4,10,3,Loyal Customers,Loyal Customers
17368,66,22,2841.7885800000004,3,3,3,9,3,Loyal Customers,Loyal Customers
17371,227,4,1244.6108000000002,1,1,2,4,0,Regular Customers,Hibernating
17372,59,39,8696.67638,3,4,4,11,3,Loyal Customers,Loyal Customers
17373,34,9,2024.36596,4,2,3,9,3,Loyal Customers,Potential Loyalists
17375,29,25,3981.3912,4,4,3,11,3,Loyal Customers,Loyal Customers
17376,23,5,460.95094,4,2,1,7,3,Loyal Customers,Potential Loyalists
17377,186,28,4222.16124,2,4,4,10,0,Regular Customers,Loyal Customers
17381,10,14,2789.4991800000003,4,3,3,10,3,Loyal Customers,Loyal Customers
17389,29,14,2733.81044,4,3,3,10,3,Loyal Customers,Loyal Customers
17392,4,34,7373.26406,4,4,4,12,3,Loyal Customers,Champions
17396,335,2,26.5146,1,1,1,3,2,At Risk Customers,Hibernating
17400,172,17,7370.437369999999,2,3,4,9,3,Loyal Customers,Loyal Customers
17402,121,13,1964.5296600000001,3,3,3,9,3,Loyal Customers,Loyal Customers
17404,45,33,4614.44526,4,4,4,12,3,Loyal Customers,Champions
17406,126,47,6793.83484,3,4,4,11,3,Loyal Customers,Loyal Customers
17411,263,2,161.79970000000003,1,1,1,3,2,At Risk Customers,Hibernating
17412,193,14,1813.07086,2,3,3,8,0,Regular Customers,Loyal Customers
17418,96,7,1049.6916999999999,3,2,2,7,3,Loyal Customers,Potential Loyalists
17419,103,18,1969.5611800000001,3,3,3,9,3,Loyal Customers,Loyal Customers
17420,364,5,605.0532000000001,1,2,1,4,0,Regular Customers,Hibernating
17428,137,20,2336.27988,2,3,3,8,3,Loyal Customers,Loyal Customers
17430,261,3,1352.45,1,1,2,4,0,Regular Customers,Hibernating
17431,37,26,6829.278960000001,4,4,4,12,3,Loyal Customers,Champions
17442,257,1,233.0559,1,1,1,3,2,At Risk Customers,Hibernating
17446,19,3,870.26665,4,1,2,7,3,Loyal Customers,New Customers
17449,210,38,6748.01291,2,4,4,10,0,Regular Customers,Loyal Customers
17450,137,23,2617.1997,2,3,3,8,3,Loyal Customers,Loyal Customers
17454,211,7,1054.85025,2,2,2,6,0,Regular Customers,Hibernating
17456,257,7,878.7645500000001,1,2,2,5,0,Regular Customers,Hibernating
17457,12,5,775.4662000000001,4,2,2,8,3,Loyal Customers,Potential Loyalists
17460,67,6,524.2102,3,2,1,6,3,Loyal Customers,Potential Loyalists
17463,36,57,10627.857820000001,4,4,4,12,1,VIP Customers,Champions
17470,288,6,958.5018,1,2,2,5,0,Regular Customers,Hibernating
17491,108,7,253.83508,3,2,1,6,2,At Risk Customers,Potential Loyalists
17496,203,4,271.23118,2,1,1,4,2,At Risk Customers,Hibernating
17504,92,14,2302.89772,3,3,3,9,3,Loyal Customers,Loyal Customers
17507,12,33,5574.8699,4,4,4,12,3,Loyal Customers,Champions
17511,22,106,18059.76866,4,4,4,12,1,VIP Customers,Champions
17515,67,14,2842.5184000000004,3,3,3,9,3,Loyal Customers,Loyal Customers
17517,10,8,908.54604,4,2,2,8,3,Loyal Customers,Potential Loyalists
17519,224,9,1653.49174,1,2,2,5,0,Regular Customers,Hibernating
17524,229,1,245.5288,1,1,1,3,2,At Risk Customers,Hibernating
17525,209,4,367.77328,2,1,1,4,2,At Risk Customers,Hibernating
17526,223,6,563.82745,1,2,1,4,0,Regular Customers,Hibernating
17530,254,29,5654.17371,1,4,4,9,0,Regular Customers,Loyal Customers
17540,50,2,358.24,4,1,1,6,2,At Risk Customers,New Customers
17547,341,2,160.92849999999999,1,1,1,3,2,At Risk Customers,Hibernating
17548,363,4,586.7849,1,1,1,3,0,Regular Customers,Hibernating
17551,206,17,2686.38282,2,3,3,8,0,Regular Customers,Loyal Customers
17552,335,2,1257.73242,1,1,2,4,0,Regular Customers,Hibernating
17555,145,23,3637.79624,2,3,3,8,3,Loyal Customers,Loyal Customers
17560,20,2,157.02840999999998,4,1,1,6,2,At Risk Customers,New Customers
17567,340,6,1346.77885,1,2,2,5,0,Regular Customers,Hibernating
17569,133,14,1854.11524,2,3,3,8,3,Loyal Customers,Loyal Customers
17572,357,2,174.39692,1,1,1,3,0,Regular Customers,Hibernating
17576,104,25,6442.9596,3,4,4,11,3,Loyal Customers,Loyal Customers
17580,32,26,4666.0156400000005,4,4,4,12,3,Loyal Customers,Champions
17581,123,39,5241.44734,3,4,4,11,3,Loyal Customers,Loyal Customers
17585,161,17,3393.41342,2,3,3,8,3,Loyal Customers,Loyal Customers
17591,59,42,5668.50968,3,4,4,11,3,Loyal Customers,Loyal Customers
17593,172,11,839.40424,2,3,2,7,0,Regular Customers,At Risk
17596,299,28,4266.12175,1,4,4,9,0,Regular Customers,Loyal Customers
17602,98,56,11512.53814,3,4,4,11,1,VIP Customers,Loyal Customers
17604,30,19,3729.59998,4,3,3,10,3,Loyal Customers,Loyal Customers
17609,116,33,6365.88312,3,4,4,11,3,Loyal Customers,Loyal Customers
17611,84,104,16970.27652,3,4,4,11,1,VIP Customers,Loyal Customers
17616,288,1,130.9,1,1,1,3,2,At Risk Customers,Hibernating
17618,235,22,2555.77012,1,3,3,7,0,Regular Customers,Loyal Customers
17619,31,46,5652.92682,4,4,4,12,3,Loyal Customers,Champions
17621,33,12,2490.2549200000003,4,3,3,10,3,Loyal Customers,Loyal Customers
17629,137,9,1197.58112,2,2,2,6,3,Loyal Customers,Hibernating
17633,203,1,13.20774,2,1,1,4,2,At Risk Customers,Hibernating
17634,157,24,4159.40995,2,4,4,10,3,Loyal Customers,Loyal Customers
17643,354,4,627.1295,1,1,1,3,0,Regular Customers,Hibernating
17644,88,1,14.43258,3,1,1,5,2,At Risk Customers,New Customers
17646,258,5,986.9376100000001,1,2,2,5,0,Regular Customers,Hibernating
17655,195,5,259.3168,2,2,1,5,2,At Risk Customers,Hibernating
17659,194,6,1708.3779399999999,2,2,2,6,0,Regular Customers,Hibernating
17671,258,1,347.38190000000003,1,1,1,3,0,Regular Customers,Hibernating
17672,14,19,4823.11272,4,3,4,11,3,Loyal Customers,Loyal Customers
17673,82,38,8046.7208,3,4,4,11,3,Loyal Customers,Loyal Customers
17674,303,5,417.28754000000004,1,2,1,4,0,Regular Customers,Hibernating
17675,28,26,4821.33786,4,4,4,12,3,Loyal Customers,Champions
17676,271,3,1081.9151200000001,1,1,2,4,0,Regular Customers,Hibernating
17677,70,28,3308.72578,3,4,3,10,3,Loyal Customers,Loyal Customers
17682,294,6,1035.63564,1,2,2,5,0,Regular Customers,Hibernating
17685,5,22,3316.645,4,3,3,10,3,Loyal Customers,Loyal Customers
17690,112,38,6937.384059999999,3,4,4,11,3,Loyal Customers,Loyal Customers
17691,194,6,457.66447999999997,2,2,1,5,2,At Risk Customers,Hibernating
17692,207,15,2855.16589,2,3,3,8,0,Regular Customers,Loyal Customers
17696,153,4,993.75596,2,1,2,5,3,Loyal Customers,Hibernating
17700,257,2,41.380579999999995,1,1,1,3,2,At Risk Customers,Hibernating
17702,259,3,618.787,1,1,1,3,0,Regular Customers,Hibernating
17706,278,18,2379.9829,1,3,3,7,0,Regular Customers,Loyal Customers
17707,150,1,23.898720000000004,2,1,1,4,2,At Risk Customers,Hibernating
17708,103,16,2906.66002,3,3,3,9,3,Loyal Customers,Loyal Customers
17714,88,6,523.31998,3,2,1,6,3,Loyal Customers,Potential Loyalists
17720,287,1,57.8082,1,1,1,3,2,At Risk Customers,Hibernating
17722,59,49,5606.53045,3,4,4,11,3,Loyal Customers,Loyal Customers
17730,70,6,1207.0119,3,2,2,7,3,Loyal Customers,Potential Loyalists
17732,349,11,1940.01538,1,3,3,7,0,Regular Customers,Loyal Customers
17735,63,28,7050.8757000000005,3,4,4,11,3,Loyal Customers,Loyal Customers
17739,138,2,642.9334000000001,2,1,1,4,2,At Risk Customers,Hibernating
17742,137,8,1133.79844,2,2,2,6,3,Loyal Customers,Hibernating
17744,93,17,2484.8535,3,3,3,9,3,Loyal Customers,Loyal Customers
17752,203,1,173.8,2,1,1,4,2,At Risk Customers,Hibernating
17757,48,56,8322.19894,4,4,4,12,1,VIP Customers,Champions
17760,353,7,909.5945,1,2,2,5,0,Regular Customers,Hibernating
17769,87,23,4202.26298,3,3,4,10,3,Loyal Customers,Loyal Customers
17771,95,9,1796.86524,3,2,3,8,3,Loyal Customers,Potential Loyalists
17786,60,10,2235.1875600000003,3,2,3,8,3,Loyal Customers,Potential Loyalists
17787,96,41,7240.8533800000005,3,4,4,11,3,Loyal Customers,Loyal Customers
17790,190,15,1982.6000900000001,2,3,3,8,0,Regular Customers,Loyal Customers
17796,39,46,9956.527320000001,4,4,4,12,3,Loyal Customers,Champions
17799,79,60,9631.16006,3,4,4,11,1,VIP Customers,Loyal Customers
17800,144,7,512.05342,2,2,1,5,2,At Risk Customers,Hibernating
17802,342,5,696.30304,1,2,2,5,0,Regular Customers,Hibernating
17809,331,3,837.33628,1,1,2,4,0,Regular Customers,Hibernating
17811,21,76,13594.32589,4,4,4,12,1,VIP Customers,Champions
17812,289,11,1234.85922,1,3,2,6,0,Regular Customers,At Risk
17816,258,2,2058.36186,1,1,3,5,0,Regular Customers,Hibernating
17819,238,4,837.9234,1,1,2,4,0,Regular Customers,Hibernating
17820,203,1,348.95313999999996,2,1,1,4,2,At Risk Customers,Hibernating
17827,250,51,7963.11404,1,4,4,9,0,Regular Customers,Loyal Customers
17838,256,16,3454.45674,1,3,3,7,0,Regular Customers,Loyal Customers
17841,18,263,47771.548220000004,4,4,4,12,1,VIP Customers,Champions
17848,17,5,182.52530000000002,4,2,1,7,2,At Risk Customers,Potential Loyalists
17849,140,2,1391.8027200000001,2,1,2,5,3,Loyal Customers,Hibernating
17850,340,177,37377.515640000005,1,4,4,9,1,VIP Customers,Loyal Customers
17855,349,9,1538.4436,1,2,2,5,0,Regular Customers,Hibernating
17857,195,4,500.12688,2,1,1,4,2,At Risk Customers,Hibernating
17858,83,28,4571.72212,3,4,4,11,3,Loyal Customers,Loyal Customers
17860,298,30,3235.75687,1,4,3,8,0,Regular Customers,Loyal Customers
17861,80,6,925.3824000000001,3,2,2,7,3,Loyal Customers,Potential Loyalists
17862,96,8,957.26844,3,2,2,7,3,Loyal Customers,Potential Loyalists
17863,21,23,4021.25776,4,3,3,10,3,Loyal Customers,Loyal Customers
17865,187,23,5079.2913,2,3,4,9,0,Regular Customers,Loyal Customers
17869,288,6,548.03139,1,2,1,4,0,Regular Customers,Hibernating
17870,280,1,23.5882,1,1,1,3,2,At Risk Customers,Hibernating
17873,354,4,1115.61466,1,1,2,4,0,Regular Customers,Hibernating
17880,252,10,1907.8965500000002,1,2,3,6,0,Regular Customers,Hibernating
17884,27,54,8912.57968,4,4,4,12,1,VIP Customers,Champions
17888,62,7,902.90648,3,2,2,7,3,Loyal Customers,Potential Loyalists
17889,88,9,1095.00736,3,2,2,7,3,Loyal Customers,Potential Loyalists
17890,91,40,7697.6707400000005,3,4,4,11,3,Loyal Customers,Loyal Customers
17894,32,56,10487.695940000001,4,4,4,12,1,VIP Customers,Champions
17897,281,33,5714.7249600000005,1,4,4,9,0,Regular Customers,Loyal Customers
17905,171,10,1715.95812,2,2,2,6,0,Regular Customers,Hibernating
17908,362,32,5804.77952,1,4,4,9,0,Regular Customers,Loyal Customers
17912,19,19,1747.3706,4,3,2,9,3,Loyal Customers,Potential Loyalists
17913,185,12,1031.40511,2,3,2,7,0,Regular Customers,At Risk
17917,239,17,2895.3194000000003,1,3,3,7,0,Regular Customers,Loyal Customers
17920,41,64,11999.95752,4,4,4,12,1,VIP Customers,Champions
17924,178,4,229.90390000000002,2,1,1,4,2,At Risk Customers,Hibernating
17925,349,1,23.1162,1,1,1,3,2,At Risk Customers,Hibernating
17929,11,2,250.3776,4,1,1,6,2,At Risk Customers,New Customers
17937,228,11,1047.16036,1,3,2,6,0,Regular Customers,At Risk
17949,159,2,60.382960000000004,2,1,1,4,2,At Risk Customers,Hibernating
17950,257,19,7164.76221,1,3,4,8,0,Regular Customers,Loyal Customers
17951,177,8,912.5597,2,2,2,6,0,Regular Customers,Hibernating
17954,120,39,6531.83706,3,4,4,11,3,Loyal Customers,Loyal Customers
17961,19,29,11040.53731,4,4,4,12,3,Loyal Customers,Champions
17964,343,23,4723.61966,1,3,4,8,0,Regular Customers,Loyal Customers
17965,43,45,4831.90483,4,4,4,12,3,Loyal Customers,Champions
17967,334,26,4852.471640000001,1,4,4,9,0,Regular Customers,Loyal Customers
17968,360,31,8103.68865,1,4,4,9,0,Regular Customers,Loyal Customers
17969,227,3,115.37572,1,1,1,3,2,At Risk Customers,Hibernating
17975,20,35,13170.1614,4,4,4,12,3,Loyal Customers,Champions
17976,342,33,5512.09692,1,4,4,9,0,Regular Customers,Loyal Customers
17978,259,4,536.71808,1,1,1,3,0,Regular Customers,Hibernating
17980,204,7,638.45392,2,2,1,5,0,Regular Customers,Hibernating
17988,112,11,1783.73878,3,3,2,8,3,Loyal Customers,Potential Loyalists
17990,173,8,1001.3465400000001,2,2,2,6,0,Regular Customers,Hibernating
17999,269,17,4239.17105,1,3,4,8,0,Regular Customers,Loyal Customers
18004,236,18,3105.5862,1,3,3,7,0,Regular Customers,Loyal Customers
18008,71,5,474.3616,3,2,1,6,3,Loyal Customers,Potential Loyalists
18011,350,13,1757.8174000000001,1,3,2,6,0,Regular Customers,At Risk
18016,41,23,2990.8254,4,4,3,11,3,Loyal Customers,Loyal Customers
18017,19,1,23.0808,4,1,1,6,2,At Risk Customers,New Customers
18032,143,3,36.35816,2,1,1,4,2,At Risk Customers,Hibernating
18037,89,7,506.12440000000004,3,2,1,6,3,Loyal Customers,Potential Loyalists
18041,19,95,14979.23744,4,4,4,12,1,VIP Customers,Champions
18043,276,28,4615.53061,1,4,4,9,0,Regular Customers,Loyal Customers
18044,221,3,904.4764,2,1,2,5,0,Regular Customers,Hibernating
18050,206,5,756.99858,2,2,2,6,0,Regular Customers,Hibernating
18055,27,50,8908.16271,4,4,4,12,3,Loyal Customers,Champions
18061,92,6,1269.4595800000002,3,2,2,7,3,Loyal Customers,Potential Loyalists
18062,159,3,90.56146000000001,2,1,1,4,2,At Risk Customers,Hibernating
18065,195,17,1822.88712,2,3,3,8,0,Regular Customers,Loyal Customers
18069,117,33,4942.458820000001,3,4,4,11,3,Loyal Customers,Loyal Customers
18071,264,4,573.37988,1,1,1,3,0,Regular Customers,Hibernating
18074,364,12,1969.7865000000002,1,3,3,7,0,Regular Customers,Loyal Customers
18075,46,19,3082.32766,4,3,3,10,3,Loyal Customers,Loyal Customers
18077,74,32,5222.04544,3,4,4,11,3,Loyal Customers,Loyal Customers
18085,125,15,2254.69808,3,3,3,9,3,Loyal Customers,Loyal Customers
18092,125,12,1668.594,3,3,2,8,3,Loyal Customers,Potential Loyalists
18095,33,12,1290.23892,4,3,2,9,3,Loyal Customers,Potential Loyalists
18097,169,11,1521.3469000000002,2,3,2,7,0,Regular Customers,At Risk
18102,259,14,2181.95994,1,3,3,7,0,Regular Customers,Loyal Customers
18106,123,19,2886.3808799999997,3,3,3,9,3,Loyal Customers,Loyal Customers
18109,106,33,3525.219,3,4,3,10,3,Loyal Customers,Loyal Customers
18113,299,1,110.2946,1,1,1,3,2,At Risk Customers,Hibernating
18116,169,77,11383.070160000001,2,4,4,10,1,VIP Customers,Loyal Customers
18118,107,120,19923.597850000002,3,4,4,11,1,VIP Customers,Loyal Customers
18119,286,12,1778.3646,1,3,2,6,0,Regular Customers,At Risk
18125,49,45,10761.661680000001,4,4,4,12,3,Loyal Customers,Champions
18136,79,10,1689.6063600000002,3,2,2,7,3,Loyal Customers,Potential Loyalists
18141,223,1,35.8484,1,1,1,3,2,At Risk Customers,Hibernating
18144,72,5,613.44872,3,2,1,6,3,Loyal Customers,Potential Loyalists
18145,34,24,4356.14592,4,4,4,12,3,Loyal Customers,Champions
18156,318,34,3393.15186,1,4,3,8,0,Regular Customers,Loyal Customers
18161,80,8,818.54952,3,2,2,7,3,Loyal Customers,Potential Loyalists
18168,210,29,4078.21434,2,4,3,9,0,Regular Customers,Loyal Customers
18171,141,9,1334.13824,2,2,2,6,3,Loyal Customers,Hibernating
18176,173,13,2769.62261,2,3,3,8,0,Regular Customers,Loyal Customers
18178,13,15,3058.92016,4,3,3,10,3,Loyal Customers,Loyal Customers
18179,111,13,1691.02126,3,3,2,8,3,Loyal Customers,Potential Loyalists
18190,105,6,437.13566,3,2,1,6,2,At Risk Customers,Potential Loyalists
18193,270,1,8.920799999999998,1,1,1,3,2,At Risk Customers,Hibernating
18198,21,15,2072.94038,4,3,3,10,3,Loyal Customers,Loyal Customers
18202,24,17,4604.765600000001,4,3,4,11,3,Loyal Customers,Loyal Customers
18212,109,21,2793.12968,3,3,3,9,3,Loyal Customers,Loyal Customers
18219,220,12,1094.82308,2,3,2,7,0,Regular Customers,At Risk
18223,88,32,4189.29868,3,4,4,11,3,Loyal Customers,Loyal Customers
18225,257,2,92.0565,1,1,1,3,2,At Risk Customers,Hibernating
18226,131,11,1010.8777600000001,3,3,2,8,3,Loyal Customers,Potential Loyalists
18229,124,13,2636.12564,3,3,3,9,3,Loyal Customers,Loyal Customers
18230,203,2,131.01774,2,1,1,4,2,At Risk Customers,Hibernating
18233,109,1,76.615,3,1,1,5,2,At Risk Customers,New Customers
18239,35,27,6318.02416,4,4,4,12,3,Loyal Customers,Champions
18245,34,30,8081.78844,4,4,4,12,3,Loyal Customers,Champions
18250,19,6,2255.8148,4,2,3,9,3,Loyal Customers,Potential Loyalists
18256,180,2,58.3536,2,1,1,4,2,At Risk Customers,Hibernating
18259,271,3,582.356,1,1,1,3,0,Regular Customers,Hibernating
18260,88,19,2384.12372,3,3,3,9,3,Loyal Customers,Loyal Customers
18269,195,2,115.4075,2,1,1,4,2,At Risk Customers,Hibernating
18277,70,1,327.8,3,1,1,5,2,At Risk Customers,New Customers
18283,83,53,6639.11141,3,4,4,11,3,Loyal Customers,Loyal Customers
